Company: DE
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2024-10-09   41.33      43.84     
2024-10-23   40.40      41.61     
2024-11-06   44.37      42.82     
2024-12-17   N/A        44.44     

Company: DIS
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   99.40      87.19     
2023-01-05   107.59     93.09     
2023-01-23   107.66     105.38    
2023-02-07   99.61      110.31    
2023-02-21   93.36      102.94    
2023-03-08   94.82      101.67    
2023-03-22   97.94      100.08    
2023-04-05   96.61      99.87     
2023-04-19   101.14     99.97     
2023-05-04   89.07      101.31    
2023-05-18   92.53      93.72     
2023-06-01   88.10      89.11     
2023-06-16   88.10      92.75     
2023-06-30   86.60      89.12     
2023-07-17   86.83      88.65     
2023-08-01   85.88      87.76     
2023-08-15   81.19      87.35     
2023-08-29   81.94      83.56     
2023-09-12   79.54      83.41     
2023-09-27   86.20      79.97     
2023-10-11   81.59      85.02     
2023-10-25   91.07      81.92     
2023-11-08   92.50      83.75     
2023-11-22   92.83      94.54     
2023-12-06   90.40      92.22     
2023-12-21   90.35      92.62     
2024-01-04   97.49      90.75     
2024-01-22   109.29     94.00     
2024-02-06   109.42     97.11     
2024-02-20   112.46     111.54    
2024-03-06   119.93     113.72    
2024-03-20   117.19     113.76    
2024-04-03   113.92     123.85    
2024-04-18   105.44     114.94    
2024-05-02   103.02     110.30    
2024-05-16   101.21     106.48    
2024-05-30   102.27     103.56    
2024-06-14   97.37      102.62    
2024-06-28   94.13      101.17    
2024-07-15   87.78      98.13     
2024-07-30   90.82      92.80     
2024-08-13   89.13      86.05     
2024-08-27   92.86      91.09     
2024-09-10   94.05      88.42     
2024-09-25   94.22      93.87     
2024-10-09   96.13      92.59     
2024-10-23   100.99     96.32     
2024-11-06   115.45     97.19     
2024-12-17   N/A        119.03    

Company: LIN
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   334.11     325.37    
2023-01-05   325.03     307.92    
2023-01-23   334.06     325.70    
2023-02-07   348.37     321.74    
2023-02-21   342.44     319.71    
2023-03-08   347.37     370.68    
2023-03-22   359.35     341.73    
2023-04-05   365.00     363.91    
2023-04-19   368.90     382.42    
2023-05-04   354.86     374.05    
2023-05-18   362.21     373.47    
2023-06-01   370.59     318.14    
2023-06-16   367.55     391.77    
2023-06-30   384.69     410.62    
2023-07-17   384.97     405.93    
2023-08-01   377.49     397.72    
2023-08-15   381.60     400.24    
2023-08-29   389.78     412.17    
2023-09-12   372.83     397.33    
2023-09-27   381.09     388.03    
2023-10-11   382.16     401.48    
2023-10-25   403.76     378.50    
2023-11-08   411.39     432.93    
2023-11-22   408.74     429.35    
2023-12-06   409.77     402.83    
2023-12-21   408.92     420.74    
2024-01-04   405.61     405.66    
2024-01-22   419.61     399.58    
2024-02-06   444.80     392.44    
2024-02-20   471.47     447.77    
2024-03-06   467.55     453.27    
2024-03-20   450.49     411.28    
2024-04-03   444.32     395.63    
2024-04-18   427.71     407.08    
2024-05-02   434.79     451.27    
2024-05-16   433.85     455.34    
2024-05-30   442.75     462.97    
2024-06-14   435.74     450.83    
2024-06-28   446.10     457.18    
2024-07-15   443.50     460.03    
2024-07-30   458.58     438.42    
2024-08-13   474.05     432.73    
2024-08-27   471.66     412.34    
2024-09-10   475.02     407.46    
2024-09-25   480.71     398.09    
2024-10-09   474.66     411.32    
2024-10-23   455.59     410.95    
2024-11-06   456.60     405.58    
2024-12-17   N/A        411.84    

Company: FDX
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   188.63     179.04    
2023-01-05   184.08     189.32    
2023-01-23   211.66     185.58    
2023-02-07   203.22     215.72    
2023-02-21   197.89     207.28    
2023-03-08   220.44     217.03    
2023-03-22   229.47     207.05    
2023-04-05   222.77     225.26    
2023-04-19   226.33     245.43    
2023-05-04   223.55     226.66    
2023-05-18   225.01     224.18    
2023-06-01   232.34     218.97    
2023-06-16   251.69     230.00    
2023-06-30   258.77     267.22    
2023-07-17   264.36     281.15    
2023-08-01   259.94     288.43    
2023-08-15   256.62     278.83    
2023-08-29   249.99     269.53    
2023-09-12   260.19     264.44    
2023-09-27   248.03     280.49    
2023-10-11   240.10     271.94    
2023-10-25   254.18     228.69    
2023-11-08   253.93     255.01    
2023-11-22   273.83     278.43    
2023-12-06   253.58     274.81    
2023-12-21   248.57     225.04    
2024-01-04   248.03     261.51    
2024-01-22   244.44     238.77    
2024-02-06   241.40     223.35    
2024-02-20   254.22     230.14    
2024-03-06   288.99     255.91    
2024-03-20   270.30     275.13    
2024-04-03   266.07     298.63    
2024-04-18   258.01     272.27    
2024-05-02   252.07     266.32    
2024-05-16   250.27     270.61    
2024-05-30   253.66     250.77    
2024-06-14   295.53     259.12    
2024-06-28   307.43     274.00    
2024-07-15   283.09     304.26    
2024-07-30   288.42     267.22    
2024-08-13   293.48     284.47    
2024-08-27   297.34     306.70    
2024-09-10   269.56     315.28    
2024-09-25   265.92     304.08    
2024-10-09   275.04     279.93    
2024-10-23   287.27     279.30    
2024-11-06   302.98     272.44    
2024-12-17   N/A        279.43    

Company: HD
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   331.21     329.62    
2023-01-05   314.24     310.39    
2023-01-23   323.53     301.46    
2023-02-07   296.54     313.49    
2023-02-21   285.57     306.07    
2023-03-08   280.82     296.76    
2023-03-22   290.44     314.11    
2023-04-05   288.07     304.27    
2023-04-19   289.03     298.80    
2023-05-04   291.10     297.91    
2023-05-18   301.09     311.37    
2023-06-01   300.81     298.94    
2023-06-16   310.28     321.89    
2023-06-30   325.11     315.45    
2023-07-17   329.17     325.28    
2023-08-01   324.06     328.99    
2023-08-15   327.78     312.10    
2023-08-29   314.61     299.53    
2023-09-12   291.94     321.22    
2023-09-27   295.94     303.40    
2023-10-11   284.69     299.06    
2023-10-25   303.63     290.73    
2023-11-08   311.02     300.66    
2023-11-22   343.40     316.80    
2023-12-06   347.36     336.72    
2023-12-21   355.71     398.87    
2024-01-04   355.70     299.29    
2024-01-22   365.45     363.02    
2024-02-06   375.56     369.08    
2024-02-20   374.54     349.79    
2024-03-06   379.93     378.20    
2024-03-20   350.56     395.98    
2024-04-03   333.01     362.51    
2024-04-18   338.83     310.26    
2024-05-02   330.59     315.31    
2024-05-16   331.10     289.62    
2024-05-30   355.80     300.61    
2024-06-14   339.60     329.62    
2024-06-28   363.25     310.04    
2024-07-15   350.01     329.76    
2024-07-30   363.07     371.09    
2024-08-13   364.74     344.91    
2024-08-27   383.24     363.16    
2024-09-10   409.05     370.17    
2024-09-25   415.58     398.56    
2024-10-09   395.07     382.86    
2024-10-23   403.08     355.50    
2024-11-06   429.52     439.74    
2024-12-17   N/A        357.35    

Company: O
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   66.19      65.20     
2023-01-05   67.77      63.33     
2023-01-23   67.15      67.90     
2023-02-07   63.95      65.71     
2023-02-21   63.22      61.44     
2023-03-08   61.06      64.51     
2023-03-22   61.92      63.40     
2023-04-05   61.31      64.55     
2023-04-19   62.37      62.16     
2023-05-04   59.09      62.81     
2023-05-18   60.86      61.19     
2023-06-01   58.76      55.33     
2023-06-16   59.32      60.05     
2023-06-30   63.37      57.39     
2023-07-17   60.11      60.54     
2023-08-01   56.23      63.79     
2023-08-15   55.25      57.83     
2023-08-29   54.00      55.69     
2023-09-12   48.89      56.44     
2023-09-27   50.97      53.15     
2023-10-11   47.38      50.04     
2023-10-25   52.14      49.32     
2023-11-08   53.67      49.02     
2023-11-22   56.62      54.21     
2023-12-06   58.58      55.15     
2023-12-21   58.90      57.27     
2024-01-04   54.92      56.14     
2024-01-22   52.67      57.81     
2024-02-06   52.31      57.42     
2024-02-20   52.88      53.47     
2024-03-06   52.60      53.92     
2024-03-20   52.14      53.80     
2024-04-03   53.67      54.28     
2024-04-18   54.79      52.78     
2024-05-02   53.72      54.92     
2024-05-16   54.26      56.42     
2024-05-30   53.15      53.23     
2024-06-14   53.16      54.18     
2024-06-28   57.56      54.55     
2024-07-15   59.18      56.47     
2024-07-30   60.86      58.67     
2024-08-13   62.28      57.69     
2024-08-27   62.49      61.64     
2024-09-10   63.00      63.66     
2024-09-25   63.36      63.86     
2024-10-09   60.41      62.89     
2024-10-23   57.02      64.35     
2024-11-06   57.75      59.08     
2024-12-17   N/A        54.90     

Company: NKE
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   128.85     113.86    
2023-01-05   126.37     120.04    
2023-01-23   125.15     125.55    
2023-02-07   118.79     124.33    
2023-02-21   119.00     122.13    
2023-03-08   117.87     116.13    
2023-03-22   123.66     122.57    
2023-04-05   123.84     122.56    
2023-04-19   123.51     125.84    
2023-05-04   108.29     124.20    
2023-05-18   106.20     118.16    
2023-06-01   109.52     92.10     
2023-06-16   105.78     118.54    
2023-06-30   108.77     102.70    
2023-07-17   110.48     112.68    
2023-08-01   102.86     113.85    
2023-08-15   100.32     112.12    
2023-08-29   94.62      107.73    
2023-09-12   95.09      97.87     
2023-09-27   103.01     95.41     
2023-10-11   102.77     101.88    
2023-10-25   105.75     105.77    
2023-11-08   110.37     105.30    
2023-11-22   121.17     111.55    
2023-12-06   108.82     127.21    
2023-12-21   105.06     126.29    
2024-01-04   103.88     101.97    
2024-01-22   107.18     99.67     
2024-02-06   105.15     99.07     
2024-02-20   100.18     101.23    
2024-03-06   92.58      103.54    
2024-03-20   89.00      100.19    
2024-04-03   94.64      95.67     
2024-04-18   93.59      95.02     
2024-05-02   92.50      95.42     
2024-05-16   95.72      96.99     
2024-05-30   97.18      94.15     
2024-06-14   73.05      98.47     
2024-06-28   74.86      85.36     
2024-07-15   71.42      74.30     
2024-07-30   83.28      75.09     
2024-08-13   81.32      76.37     
2024-08-27   80.64      85.17     
2024-09-10   89.13      77.76     
2024-09-25   82.12      88.39     
2024-10-09   78.40      84.21     
2024-10-23   76.66      81.40     
2024-11-06   77.61      78.02     
2024-12-17   N/A        78.73     

Company: CRM
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   149.51     128.64    
2023-01-05   164.75     138.32    
2023-01-23   171.08     161.23    
2023-02-07   163.61     173.66    
2023-02-21   182.89     180.22    
2023-03-08   192.30     181.06    
2023-03-22   190.32     204.64    
2023-04-05   191.52     186.02    
2023-04-19   204.85     201.61    
2023-05-04   209.06     193.65    
2023-05-18   209.53     211.11    
2023-06-01   210.09     225.58    
2023-06-16   212.81     230.96    
2023-06-30   225.66     221.87    
2023-07-17   216.06     236.96    
2023-08-01   209.03     223.43    
2023-08-15   218.69     206.35    
2023-08-29   215.70     202.79    
2023-09-12   199.83     227.11    
2023-09-27   209.84     204.20    
2023-10-11   200.83     210.90    
2023-10-25   221.18     193.48    
2023-11-08   230.35     211.53    
2023-11-22   257.32     232.40    
2023-12-06   265.58     260.09    
2023-12-21   271.93     265.76    
2024-01-04   287.86     245.30    
2024-01-22   287.32     299.31    
2024-02-06   299.50     290.51    
2024-02-20   306.62     281.49    
2024-03-06   305.83     287.21    
2024-03-20   299.62     323.41    
2024-04-03   276.19     315.76    
2024-04-18   278.97     302.18    
2024-05-02   283.82     294.55    
2024-05-16   242.76     306.13    
2024-05-30   245.06     232.84    
2024-06-14   257.37     233.29    
2024-06-28   254.08     267.91    
2024-07-15   239.01     248.02    
2024-07-30   265.38     258.91    
2024-08-13   248.06     240.23    
2024-08-27   255.19     282.25    
2024-09-10   270.87     246.18    
2024-09-25   288.35     286.86    
2024-10-09   298.89     304.50    
2024-10-23   341.15     290.16    
2024-11-06   343.18     302.20    
2024-12-17   N/A        277.60    

Company: XOM
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   113.15     111.00    
2023-01-05   113.56     112.26    
2023-01-23   117.80     111.14    
2023-02-07   109.91     99.93     
2023-02-21   106.94     103.32    
2023-03-08   107.12     109.41    
2023-03-22   115.23     106.25    
2023-04-05   115.45     111.60    
2023-04-19   107.74     122.43    
2023-05-04   107.59     110.60    
2023-05-18   108.19     106.43    
2023-06-01   102.40     99.98     
2023-06-16   104.69     104.90    
2023-06-30   105.52     107.60    
2023-07-17   107.20     100.66    
2023-08-01   108.71     100.71    
2023-08-15   113.53     110.07    
2023-08-29   117.33     110.45    
2023-09-12   115.83     112.51    
2023-09-27   111.39     103.19    
2023-10-11   105.85     114.26    
2023-10-25   104.29     108.89    
2023-11-08   102.34     97.90     
2023-11-22   98.92      99.00     
2023-12-06   100.19     89.38     
2023-12-21   99.95      84.58     
2024-01-04   103.13     97.90     
2024-01-22   103.17     86.10     
2024-02-06   104.03     88.19     
2024-02-20   108.32     89.78     
2024-03-06   113.79     108.17    
2024-03-20   122.20     111.37    
2024-04-03   121.05     110.49    
2024-04-18   116.15     103.76    
2024-05-02   115.48     99.17     
2024-05-16   113.97     107.56    
2024-05-30   110.76     116.38    
2024-06-14   112.18     111.73    
2024-06-28   115.27     99.51     
2024-07-15   114.77     129.39    
2024-07-30   118.53     115.02    
2024-08-13   115.47     104.76    
2024-08-27   114.18     118.06    
2024-09-10   119.93     111.11    
2024-09-25   120.35     125.69    
2024-10-09   117.28     104.08    
2024-10-23   120.35     101.83    
2024-11-06   117.97     102.99    
2024-12-17   N/A        102.10    

Company: ECL
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   154.43     148.03    
2023-01-05   150.46     151.25    
2023-01-23   147.89     158.22    
2023-02-07   159.37     158.10    
2023-02-21   160.59     160.75    
2023-03-08   160.18     164.33    
2023-03-22   164.25     162.69    
2023-04-05   162.58     169.98    
2023-04-19   174.93     164.85    
2023-05-04   167.65     172.38    
2023-05-18   176.98     178.01    
2023-06-01   178.15     175.01    
2023-06-16   183.69     187.70    
2023-06-30   189.43     192.05    
2023-07-17   184.51     187.85    
2023-08-01   180.47     178.72    
2023-08-15   182.09     184.40    
2023-08-29   176.31     190.04    
2023-09-12   165.56     192.44    
2023-09-27   166.29     178.27    
2023-10-11   167.74     166.95    
2023-10-25   183.86     163.53    
2023-11-08   188.63     173.12    
2023-11-22   198.50     199.59    
2023-12-06   198.87     189.46    
2023-12-21   198.92     196.76    
2024-01-04   199.25     194.61    
2024-01-22   202.98     197.16    
2024-02-06   222.09     195.50    
2024-02-20   223.56     226.48    
2024-03-06   228.23     227.41    
2024-03-20   222.15     232.55    
2024-04-03   220.78     227.55    
2024-04-18   233.23     221.73    
2024-05-02   233.70     233.65    
2024-05-16   240.52     238.09    
2024-05-30   243.99     232.83    
2024-06-14   242.88     244.96    
2024-06-28   246.35     251.51    
2024-07-15   231.25     255.50    
2024-07-30   242.21     243.99    
2024-08-13   247.93     237.18    
2024-08-27   250.46     256.38    
2024-09-10   253.55     231.48    
2024-09-25   258.25     226.81    
2024-10-09   253.76     227.04    
2024-10-23   248.31     231.20    
2024-11-06   247.38     228.65    
2024-12-17   N/A        234.26    

Company: GD
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   240.29     234.32    
2023-01-05   228.07     232.03    
2023-01-23   232.88     240.61    
2023-02-07   227.91     238.77    
2023-02-21   219.83     236.64    
2023-03-08   225.50     234.17    
2023-03-22   229.24     229.62    
2023-04-05   214.83     233.58    
2023-04-19   211.53     229.44    
2023-05-04   206.53     224.72    
2023-05-18   213.54     204.14    
2023-06-01   212.39     208.49    
2023-06-16   214.68     216.04    
2023-06-30   217.64     214.16    
2023-07-17   227.19     225.17    
2023-08-01   224.28     239.96    
2023-08-15   223.33     229.96    
2023-08-29   222.85     226.06    
2023-09-12   220.74     222.59    
2023-09-27   241.27     227.34    
2023-10-11   241.31     229.81    
2023-10-25   247.86     239.08    
2023-11-08   244.83     247.27    
2023-11-22   255.85     253.53    
2023-12-06   258.14     242.85    
2023-12-21   254.81     236.99    
2024-01-04   264.78     266.59    
2024-01-22   269.44     221.33    
2024-02-06   273.70     250.75    
2024-02-20   274.65     275.29    
2024-03-06   278.35     276.26    
2024-03-20   290.04     284.22    
2024-04-03   281.11     304.38    
2024-04-18   292.74     309.26    
2024-05-02   298.01     283.74    
2024-05-16   298.27     285.23    
2024-05-30   298.25     271.78    
2024-06-14   280.47     285.62    
2024-06-28   291.21     270.92    
2024-07-15   285.90     303.95    
2024-07-30   295.60     294.20    
2024-08-13   294.92     309.31    
2024-08-27   303.85     292.99    
2024-09-10   305.33     284.76    
2024-09-25   300.21     298.31    
2024-10-09   301.75     259.36    
2024-10-23   312.05     267.29    
2024-11-06   282.02     270.21    
2024-12-17   N/A        266.57    

Company: BAC
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   35.23      33.79     
2023-01-05   35.30      35.01     
2023-01-23   35.65      34.46     
2023-02-07   34.30      36.50     
2023-02-21   28.76      34.14     
2023-03-08   28.12      33.08     
2023-03-22   28.48      29.45     
2023-04-05   28.44      26.70     
2023-04-19   27.32      29.46     
2023-05-04   28.10      26.55     
2023-05-18   29.23      29.91     
2023-06-01   27.75      28.04     
2023-06-16   28.66      29.21     
2023-06-30   32.65      28.18     
2023-07-17   31.88      29.55     
2023-08-01   29.15      34.72     
2023-08-15   28.65      30.08     
2023-08-29   28.65      28.26     
2023-09-12   25.91      30.75     
2023-09-27   27.62      29.61     
2023-10-11   26.34      26.97     
2023-10-25   29.22      27.88     
2023-11-08   30.31      28.03     
2023-11-22   32.04      28.77     
2023-12-06   33.88      29.19     
2023-12-21   32.80      35.43     
2024-01-04   33.61      34.11     
2024-01-22   33.62      32.84     
2024-02-06   34.28      33.77     
2024-02-20   35.96      34.22     
2024-03-06   37.09      34.53     
2024-03-20   36.65      36.28     
2024-04-03   38.32      36.57     
2024-04-18   37.71      35.55     
2024-05-02   39.76      39.16     
2024-05-16   39.70      41.19     
2024-05-30   39.49      39.05     
2024-06-14   40.62      39.15     
2024-06-28   42.30      40.36     
2024-07-15   36.65      44.52     
2024-07-30   39.67      41.89     
2024-08-13   40.70      35.72     
2024-08-27   39.55      42.42     
2024-09-10   39.22      41.19     
2024-09-25   42.14      40.06     
2024-10-09   42.53      41.68     
2024-10-23   45.86      43.48     
2024-11-06   47.75      41.95     
2024-12-17   N/A        41.47     

Company: ADM
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   88.40      84.63     
2023-01-05   82.25      85.07     
2023-01-23   81.90      89.45     
2023-02-07   79.60      83.11     
2023-02-21   78.95      84.68     
2023-03-08   78.55      84.03     
2023-03-22   81.11      72.54     
2023-04-05   77.03      86.92     
2023-04-19   74.64      84.24     
2023-05-04   72.85      76.00     
2023-05-18   72.20      68.89     
2023-06-01   72.90      71.65     
2023-06-16   78.54      74.42     
2023-06-30   83.11      75.42     
2023-07-17   87.21      85.45     
2023-08-01   82.51      87.88     
2023-08-15   78.88      85.98     
2023-08-29   79.10      84.61     
2023-09-12   73.81      82.94     
2023-09-27   75.20      76.56     
2023-10-11   71.57      71.94     
2023-10-25   73.86      71.90     
2023-11-08   73.19      71.40     
2023-11-22   75.26      75.79     
2023-12-06   72.27      75.77     
2023-12-21   69.56      70.10     
2024-01-04   54.94      70.46     
2024-01-22   53.74      62.03     
2024-02-06   52.79      56.62     
2024-02-20   57.07      54.01     
2024-03-06   61.82      54.84     
2024-03-20   63.89      60.64     
2024-04-03   61.56      59.58     
2024-04-18   62.03      59.42     
2024-05-02   61.90      61.55     
2024-05-16   61.17      57.78     
2024-05-30   61.35      62.81     
2024-06-14   63.38      60.37     
2024-06-28   64.15      61.88     
2024-07-15   58.18      66.04     
2024-07-30   59.68      65.66     
2024-08-13   60.62      60.63     
2024-08-27   60.46      59.33     
2024-09-10   59.52      61.87     
2024-09-25   57.67      61.72     
2024-10-09   56.32      57.92     
2024-10-23   51.43      56.85     
2024-11-06   53.72      54.37     
2024-12-17   N/A        55.57     

Company: KMB
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   136.83     138.86    
2023-01-05   128.99     137.91    
2023-01-23   130.10     134.21    
2023-02-07   125.05     130.64    
2023-02-21   123.65     132.13    
2023-03-08   131.57     124.98    
2023-03-22   136.73     128.36    
2023-04-05   143.61     133.83    
2023-04-19   143.41     140.32    
2023-05-04   137.65     139.84    
2023-05-18   134.72     149.08    
2023-06-01   136.97     136.51    
2023-06-16   135.18     138.33    
2023-06-30   137.17     138.85    
2023-07-17   128.58     137.17    
2023-08-01   126.70     135.18    
2023-08-15   127.02     128.65    
2023-08-29   124.37     128.84    
2023-09-12   120.55     128.51    
2023-09-27   121.77     122.40    
2023-10-11   119.64     121.60    
2023-10-25   121.14     114.56    
2023-11-08   121.77     123.70    
2023-11-22   123.62     119.88    
2023-12-06   120.82     120.48    
2023-12-21   124.17     122.09    
2024-01-04   121.27     120.74    
2024-01-22   120.07     123.17    
2024-02-06   121.19     127.58    
2024-02-20   126.71     121.58    
2024-03-06   126.09     120.92    
2024-03-20   127.16     123.40    
2024-04-03   137.78     129.82    
2024-04-18   135.93     128.14    
2024-05-02   133.87     134.28    
2024-05-16   137.00     135.96    
2024-05-30   139.47     135.65    
2024-06-14   139.28     139.69    
2024-06-28   144.14     138.99    
2024-07-15   137.65     139.28    
2024-07-30   143.46     145.27    
2024-08-13   147.35     138.79    
2024-08-27   141.66     145.40    
2024-09-10   142.41     138.55    
2024-09-25   145.23     131.98    
2024-10-09   134.51     135.91    
2024-10-23   132.14     132.57    
2024-11-06   139.73     133.07    
2024-12-17   N/A        139.06    

Company: GE
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   64.01      52.77     
2023-01-05   64.51      57.17     
2023-01-23   65.99      63.83     
2023-02-07   67.61      66.20     
2023-02-21   72.76      66.80     
2023-03-08   74.33      69.46     
2023-03-22   75.10      71.96     
2023-04-05   76.78      77.18     
2023-04-19   79.44      79.51     
2023-05-04   80.59      85.79     
2023-05-18   84.65      86.45     
2023-06-01   82.83      86.74     
2023-06-16   88.21      86.29     
2023-06-30   87.99      87.74     
2023-07-17   91.56      94.16     
2023-08-01   89.40      100.31    
2023-08-15   90.09      96.61     
2023-08-29   92.75      94.55     
2023-09-12   86.00      95.97     
2023-09-27   87.81      93.60     
2023-10-11   86.70      94.34     
2023-10-25   93.58      93.40     
2023-11-08   94.86      92.84     
2023-11-22   96.71      99.21     
2023-12-06   102.41     95.09     
2023-12-21   103.58     96.65     
2024-01-04   104.63     99.43     
2024-01-22   111.87     108.03    
2024-02-06   122.90     113.14    
2024-02-20   133.65     117.76    
2024-03-06   138.51     128.97    
2024-03-20   156.61     145.62    
2024-04-03   159.19     128.41    
2024-04-18   168.86     158.58    
2024-05-02   160.81     163.79    
2024-05-16   160.62     169.57    
2024-05-30   164.24     167.84    
2024-06-14   163.53     159.27    
2024-06-28   162.76     164.89    
2024-07-15   158.36     162.30    
2024-07-30   170.93     174.83    
2024-08-13   164.21     174.13    
2024-08-27   180.33     185.91    
2024-09-10   186.30     182.28    
2024-09-25   190.57     199.26    
2024-10-09   174.05     160.36    
2024-10-23   182.64     156.81    
2024-11-06   184.60     192.74    
2024-12-17   N/A        164.85    

Company: CHD
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   81.91      80.90     
2023-01-05   80.59      83.17     
2023-01-23   83.39      82.64     
2023-02-07   83.78      82.63     
2023-02-21   84.77      82.94     
2023-03-08   86.40      83.04     
2023-03-22   89.76      83.79     
2023-04-05   92.00      88.76     
2023-04-19   96.21      86.40     
2023-05-04   93.68      104.78    
2023-05-18   93.85      94.85     
2023-06-01   97.12      97.96     
2023-06-16   98.29      97.33     
2023-06-30   98.08      102.36    
2023-07-17   95.68      98.89     
2023-08-01   92.45      95.72     
2023-08-15   95.17      99.57     
2023-08-29   94.84      98.09     
2023-09-12   90.97      99.19     
2023-09-27   89.12      96.70     
2023-10-11   90.94      83.26     
2023-10-25   91.78      96.78     
2023-11-08   94.66      82.58     
2023-11-22   94.97      100.30    
2023-12-06   93.99      95.83     
2023-12-21   97.65      93.17     
2024-01-04   99.60      102.18    
2024-01-22   98.58      100.67    
2024-02-06   99.89      101.44    
2024-02-20   104.50     101.86    
2024-03-06   102.84     102.85    
2024-03-20   102.58     111.92    
2024-04-03   107.35     104.50    
2024-04-18   106.78     107.42    
2024-05-02   107.31     107.40    
2024-05-16   107.91     100.68    
2024-05-30   108.93     100.45    
2024-06-14   105.58     99.17     
2024-06-28   100.64     97.30     
2024-07-15   99.92      107.03    
2024-07-30   100.16     105.46    
2024-08-13   105.29     102.22    
2024-08-27   103.82     104.48    
2024-09-10   104.48     110.49    
2024-09-25   104.35     113.00    
2024-10-09   100.63     113.11    
2024-10-23   107.99     106.02    
2024-11-06   110.38     107.17    
2024-12-17   N/A        97.14     

Company: SO
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   70.32      75.75     
2023-01-05   67.43      73.03     
2023-01-23   67.13      70.28     
2023-02-07   63.06      68.66     
2023-02-21   66.18      59.54     
2023-03-08   68.39      63.75     
2023-03-22   72.12      71.16     
2023-04-05   72.59      72.56     
2023-04-19   75.66      74.35     
2023-05-04   70.85      74.21     
2023-05-18   71.08      73.83     
2023-06-01   70.45      73.74     
2023-06-16   70.14      74.19     
2023-06-30   72.95      72.02     
2023-07-17   68.02      72.30     
2023-08-01   67.61      75.53     
2023-08-15   66.30      70.51     
2023-08-29   70.91      64.43     
2023-09-12   64.03      69.03     
2023-09-27   67.11      71.90     
2023-10-11   67.30      69.59     
2023-10-25   69.21      60.90     
2023-11-08   70.23      71.91     
2023-11-22   73.08      74.07     
2023-12-06   70.16      74.03     
2023-12-21   71.42      74.17     
2024-01-04   69.19      73.93     
2024-01-22   68.31      72.49     
2024-02-06   66.46      73.10     
2024-02-20   69.35      68.93     
2024-03-06   69.27      68.00     
2024-03-20   69.77      74.83     
2024-04-03   73.91      73.56     
2024-04-18   77.63      72.07     
2024-05-02   78.69      77.72     
2024-05-16   78.65      79.75     
2024-05-30   78.46      77.05     
2024-06-14   77.80      77.97     
2024-06-28   81.85      71.99     
2024-07-15   86.57      81.26     
2024-07-30   86.94      80.08     
2024-08-13   88.91      83.73     
2024-08-27   89.65      86.44     
2024-09-10   90.88      80.87     
2024-09-25   90.71      84.70     
2024-10-09   89.82      79.68     
2024-10-23   87.71      83.02     
2024-11-06   89.33      83.03     
2024-12-17   N/A        79.42     

Company: LMT
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   449.83     481.92    
2023-01-05   460.59     458.23    
2023-01-23   481.97     455.41    
2023-02-07   474.26     506.48    
2023-02-21   478.87     452.30    
2023-03-08   471.44     459.06    
2023-03-22   488.10     434.44    
2023-04-05   461.62     457.89    
2023-04-19   453.15     504.29    
2023-05-04   452.72     426.54    
2023-05-18   464.17     454.13    
2023-06-01   459.36     444.77    
2023-06-16   460.38     462.83    
2023-06-30   456.80     459.86    
2023-07-17   449.78     470.01    
2023-08-01   451.49     451.36    
2023-08-15   445.19     451.58    
2023-08-29   425.31     447.94    
2023-09-12   403.83     433.63    
2023-09-27   441.13     423.17    
2023-10-11   454.64     373.56    
2023-10-25   444.22     449.86    
2023-11-08   445.01     453.73    
2023-11-22   451.44     444.68    
2023-12-06   451.23     447.50    
2023-12-21   463.18     456.00    
2024-01-04   428.01     450.99    
2024-01-22   428.07     464.40    
2024-02-06   430.43     414.43    
2024-02-20   434.91     432.94    
2024-03-06   445.99     438.01    
2024-03-20   451.71     442.59    
2024-04-03   459.14     444.83    
2024-04-18   466.16     456.32    
2024-05-02   469.71     477.31    
2024-05-16   468.62     482.04    
2024-05-30   467.60     467.12    
2024-06-14   461.76     451.00    
2024-06-28   474.59     486.65    
2024-07-15   545.38     466.51    
2024-07-30   558.39     574.06    
2024-08-13   567.22     563.12    
2024-08-27   567.01     570.55    
2024-09-10   605.86     579.23    
